P79,0.00020462731719554346,57.08903619061687,424.008,229.97982997320887,75.23419322495985,563.08860519159,0.10545343185446736,0.0007645070426364557,3.1308122053174667,0.20918572130171567,0.22489691275809823,0.6376222843556073,0.007054048744667666,0.14413757861635357,-30.745348373900963,2.215549224959943,0.09537381879344928,-0.11270197014512685,-0.13389776020464433,-0.05554151909143538,-0.10366018938488834,0.02062592986458438,-0.14685785800613274,-0.24518224263401123,-0.22907498343404228,-0.20019779368427815,-0.21536208509672852,0.03461534764314339,0.006853620104562335,0.0459914602083229,0.019188343521542996,0.016059027588007885,0.013330332888457308,0.034141194956927426,0.0024785240592904607,0.0036899823648171848,0.00648463973305927,0.017843830085496826,0.009411286323256957,0.028035956274296947,-1.7696052600533542e-06,-5.161377711764903e-10,0.00011120955822234613,-7.468570485299381e-06,4.921876771355235e-07,-6.896276788455989e-05,3.2741433119642687e-07,-4.707154088050308e-05,1.0546026255190378e-05,4.2722244857658186e-05,-8.873416724419105e-05,-3.425779566095697e-05,-2.335168527764385e-05,-2.1350141395377296e-06,3.0921471231345534e-05,-3.840800544897451e-05,-1.325564516794322e-05,-1.2904447307027749e-05,-3.2625624123614254e-05,-9.971581550022084e-06,1.442216984753769e-05,2.3687338682542877e-06,5.080661676846491e-07,-2.1528159020750935e-06,4.879279236457453e-07,-1.2895372229296596e-06,2.739918607692558e-07,8.097699532446775e-06,5.668448627289491e-08,3.227536579187282e-07,-1.005240963245944e-06,-1.6056210200386388e-06,-1.9800887522286114e-08,1.4092985199281012e-06
PP5,3.752215391380588e-05,49.722277692434346,235.992,132.19377168222107,65.09745891663565,627.5045011649985,0.15668347719581216,0.0017845553740443666,3.1439345502080167,0.22798212615851235,0.2594031761758045,0.7097327778498459,0.004987094404210696,0.27764727696545893,-28.733422588113825,2.498299144362779,0.3190118981205722,0.0999278433136855,-0.1888945771838543,-0.023047348624136765,0.010865831109714365,0.12064675458696388,-0.09176739071306574,-0.018539005960190164,-0.014704057060764506,0.009760650569836332,-0.07343459820887342,0.018009302000470174,0.006315143622194459,0.03159915374338682,0.021359123251650267,0.026438203197830534,0.010724518684744994,0.05988931252578421,0.0033957335467547423,0.006636173773220514,0.011434832977684956,0.017580303826865856,0.004290230987122981,0.02435378444608015,1.837312838108627e-05,2.7062612509156346e-08,0.0001451747276394681,-9.455030563588991e-06,9.87594769348998e-06,-0.0001829797393204662,7.384647019884985e-07,5.7392102846647765e-05,0.0002143811536761155,0.0001471292671099188,5.730538349894307e-05,1.109757210716666e-05,-9.792870759401426e-06,-3.904503255934183e-05,-4.0435019804670065e-05,-6.984913545891026e-06,2.6055539028294958e-05,7.700179633999387e-05,2.512584933943698e-05,-3.130443782658752e-05,6.381806380195373e-05,9.6910528170407e-06,-5.228350083253319e-07,-6.6074770471844636e-06,2.6505342802611145e-06,-7.80252493374279e-07,-3.8145819002734115e-06,9.708605724959143e-06,-2.49119407337403e-07,2.2876598574605236e-08,-3.37758503790347e-06,7.491738977301934e-07,1.2076194573634802e-07,1.5428711515934698e-06
P17,9.320000040648149e-05,53.673559229201466,270.0,206.86114666564055,76.8934783950626,584.5726123558402,0.12184691152177633,0.0005228285220946462,3.1350819015724483,0.23468945150912776,0.24033384577402855,0.7396531046203517,0.004602746112481551,0.1748472222222227,-31.5966694197899,2.3897456123821756,0.18302845083852615,0.06406558963061537,-0.17845284492939148,-0.06810991661472184,-0.08793000580126137,-0.03590299724245659,-0.037189132478233924,-0.10832731187865018,-0.06957806447286455,-0.04196461400462584,-0.04535035415980407,0.029892971204822528,0.0052368065778175855,0.042218738173536066,0.02147570772349321,0.020053781418542166,0.010700460151041789,0.04139887543272157,0.002648176290884571,0.008332473399083058,0.011385712917067045,0.019607462494158907,0.008229501204106126,0.025690948489985207,6.329797909623125e-06,-1.5867379759110491e-10,0.00013150386601505027,-8.447662863800986e-06,5.418089193618935e-06,-0.00012099348761326789,6.380723358006853e-07,-2.6697530864197777e-05,3.909704322530512e-05,6.006139031184756e-05,-8.643544547596416e-05,-2.6944330712956825e-05,-9.820870138681819e-05,-7.826757346606823e-05,3.31177317804034e-05,8.274852208319975e-05,1.0031039537907014e-05,2.129372833022114e-05,4.23009787425787e-05,7.427335621015534e-05,-1.5647670160687656e-06,2.9101091846138437e-06,1.7134905121593168e-07,-6.013004114493358e-07,-4.687229789310602e-06,3.571872394263566e-06,6.837785839669706e-08,6.043990349118362e-06,-1.8086508144387338e-08,1.0528310017218209e-07,1.5009211145277712e-06,-1.5396119307744862e-06,7.63730763531998e-08,1.7108088051451697e-06
PP27,0.0001369390012297438,55.34467164670164,276.0,186.75334628703027,66.66556875389841,581.6454043202937,0.1037952860793448,0.0014869961913898983,3.1357224145390266,0.19755320161798962,0.22558697091679922,0.5833799589391941,0.006342380645845647,0.14346724033816421,-29.282644973341693,2.19921398251311,0.0667008911645394,-0.03437261833758589,-0.26370695249504345,0.09539230682965869,-0.1418118673854578,0.1327541923491189,-0.09308725320628927,-0.07063964315653566,-0.1362152642229633,0.06030040503054392,-0.10765842450423989,0.02198660568090637,0.0055081280528489086,0.030115311778166235,0.015429823499717735,0.014855478575087375,0.00819221982289675,0.03918820582792145,0.0037888733205672315,0.010035165630123195,0.014751779605777468,0.024834966024085574,0.00603055164362366,0.022601665127934337,9.363804967045389e-06,-1.4243360317092144e-09,0.00016153027760673462,9.35509515006704e-06,-1.2008551731879572e-06,5.790573496816932e-05,3.257250423562569e-07,4.045893719806718e-05,1.1025927180817886e-05,-2.800838853828933e-05,-4.504073708369727e-05,4.166948840095767e-05,2.4001379930177087e-06,-7.361965253637672e-06,3.592525263955766e-05,2.905665664626737e-05,3.93447709179989e-05,6.400177026038312e-05,5.434286273013122e-05,2.2452105971712937e-06,1.1975383123204607e-05,-1.1800273465749147e-05,1.840787071595955e-07,-1.11553541739102e-05,-3.007023101477965e-06,1.184827625258364e-06,1.0637715123729023e-06,3.717760395190846e-05,2.3643412085411313e-07,-3.2544594886200014e-07,-6.46079947402054e-07,-4.487909093485602e-06,7.777664981802457e-07,5.723064812321004e-06
P83,0.00013238336868535912,55.197734368130156,166.008,232.2778636397048,75.31595150709055,582.7204673264686,0.13580771606643324,0.0022121883304823085,3.1499953258360356,0.21592329001974972,0.2377714148714695,0.6995270041985739,0.006889868142007027,0.23939533132530091,-28.90711956591941,2.0630194969074083,-0.01068475878846142,-0.004275364323805854,-0.2078112398372135,0.03325183244846789,-0.04350730735774674,-0.019265790355520725,-0.18802249604592486,-0.22784973473240341,-0.22561103079965122,-0.10833205938767308,-0.0788533001279769,0.022421126942800285,0.006567890092575446,0.0377251350066604,0.018506636016855028,0.02195622264872384,0.013939641490943185,0.0447664956483581,0.0036459583924386653,0.004444584740825234,0.006652808603345185,0.01596175878855199,0.006076212102752453,0.027211526305218572,3.917294856792716e-05,-6.720336708733261e-08,0.00036842436906472817,1.551240591023795e-05,9.402182574096548e-06,0.00020818302224425464,8.816935915648133e-07,0.00023870481927710876,-0.0003930138572594372,-0.0001493487811886831,6.237611327753494e-05,0.0005159953017284787,0.00011698183778262136,4.767782483018236e-05,5.642462458283488e-05,7.934738755895003e-05,-0.00017612946752492583,-0.0002143144390128511,-6.770458386494076e-05,-7.009010665058303e-05,9.245823860201712e-05,-1.0740315461574495e-06,-1.9267028243824224e-06,1.746657499059648e-05,6.283559930212573e-06,6.51257724561741e-06,1.1214301073780794e-05,8.761458407132557e-06,5.2109030970205914e-08,-5.377967277780205e-06,-2.159498286598274e-05,-2.107945342141904e-06,-3.318717411703042e-07,-3.4323886717527644e-07
P71,5.068760471898959e-05,51.02841777466871,214.992,200.9521201381854,72.03403754739298,529.6202913633355,0.15462672911417977,0.003046680781383722,3.15694574353848,0.2321345074407108,0.25160476713223445,0.7476989054963883,0.004880688774921423,0.2584579747228043,-27.916183398954903,2.227389231183636,0.018932000405429295,0.2276663146470519,-0.010247650015560555,0.029006106199341155,-0.11135285636056517,0.0068216173526269375,-0.04391182930849431,-0.22952455643356842,-0.11053232364125572,-0.1290533254224069,-0.16033861660394605,0.036763972144129194,0.005409155144297283,0.04263798238377724,0.013705876368193162,0.015413600149225937,0.010790950393746076,0.04661145348536766,0.0018120684696406443,0.0032300636510921763,0.008176397631201484,0.024205127936680945,0.008165789984905903,0.02778393235890902,7.24307377434253e-05,2.7355540252075826e-08,0.00019875804418966893,1.6383212480466973e-05,6.616937909870748e-07,0.00016639459780624162,1.9434901248643022e-07,4.9623943552763986e-05,9.494932318516498e-05,1.4878284246213285e-05,2.0683481164996947e-05,-1.2371582515469383e-06,-3.353055709079064e-06,-3.6909099852881594e-05,2.2751662990006702e-05,2.1547832707580385e-05,-9.230252614803912e-05,-5.2992372756600336e-05,4.0589967855352456e-05,3.438771834950007e-06,6.978805837649743e-05,-7.125924205239874e-06,-8.017924697567439e-07,-3.1491791581779344e-06,4.624686864062099e-06,2.582272885820196e-07,-2.2291660402592043e-08,-1.266306742760486e-06,-1.8335259724435784e-07,-9.042856290105987e-07,-2.417757765508917e-06,-9.812141296239698e-06,-6.067627757299626e-07,-1.2612698005940418e-06
P70,7.70134326953934e-05,52.84506490165239,153.0,236.69663058174734,64.83656686402682,529.1186017145477,0.14211054715063734,0.005676367082163262,3.152000350537465,0.2224423619534821,0.24964444140163825,0.6753507830805255,0.006129048067767187,0.24145615468409515,-27.207580942503643,2.1280828516422576,0.12995566961938548,0.08850436658670044,-0.09150347661277158,-0.007027742453193117,-0.1272464932660242,-0.003761923860246938,-0.1888334309573964,-0.2866959533190777,-0.2767152960193328,-0.07638407290427623,-0.03521549122371384,0.01092008417124198,0.006064783793364644,0.04405154661254571,0.03905508459754052,0.02969870339063245,0.014681669992266364,0.03578327420367843,0.00130227847794065,0.0051145195233179425,0.006663779365093722,0.013633972698247815,0.003150670144639895,0.02877271337550242,7.49222851569417e-05,2.052310145609462e-08,0.00029706230167011587,1.3203277919353152e-05,9.415533408728685e-06,0.00014311873999896805,6.411941887043904e-07,0.00023529411764705937,9.32619158671841e-05,-5.3539787839234243e-05,-0.00011781783663298572,1.3430628954688736e-05,1.6978834400540144e-06,-3.8161958645209956e-05,-5.151285133614616e-05,-7.688257627331576e-06,0.00011082519124099556,0.00010885170340224005,5.228285045043289e-05,1.2751977782461886e-05,1.4640673933339736e-05,1.9959706130968896e-06,-1.1124079349767323e-07,2.4159293674469276e-06,-5.9260030940088524e-06,-1.1130983491936515e-05,1.5671557735956882e-06,1.8327725490296617e-06,5.9325403186792897e-08,-1.0964518664325017e-06,6.188548721693696e-07,-7.249120900240827e-06,4.2790590385222265e-07,-1.25275868853009e-08
P31,0.00020457491604798926,57.087923902975035,397.008,227.5635882348166,70.64209539335789,594.9787314546338,0.10255973574211726,0.0019602325459322687,3.1211149378639007,0.19827915700852047,0.22886641288605117,0.5271120748566185,0.0071581159273897445,0.14099842569269574,-29.289488419557223,2.2706189987506598,0.15215760159779992,-0.058460469314637976,-0.13779613434951793,0.011734859976130751,-0.1298034415890159,0.041845545107888,-0.14823533053872298,-0.23083548347473049,-0.16384028098440806,-0.164265207437948,-0.14636670779372166,0.030062934525697773,0.006983479899594079,0.04675973658521858,0.020020463421408077,0.01910796440724421,0.014507363131239617,0.05347698055496833,0.0032009678662165823,0.004518342447210894,0.007883635018278086,0.014946115210724883,0.006596902229843323,0.030605503351887765,-1.4384666994958844e-05,4.969109742554656e-09,0.00013282952709539787,-5.464956396341548e-06,-5.111096420907382e-06,-4.606865001159822e-05,3.597454290597295e-07,-8.070948782535791e-05,0.00021816733717601572,2.5361793552303218e-05,2.025261750801311e-05,-0.00012910310580637382,-7.139944238727317e-05,-1.2697643498933229e-05,-2.392107736438569e-05,-1.2368846436086663e-05,2.8407302412791716e-05,4.4126078109183717e-05,-4.9563780014125054e-05,-1.2335263258633654e-05,-1.0322535328066371e-05,-6.42027627830738e-07,2.252794639529284e-06,-4.197427249916287e-06,-2.6603871630507805e-07,-1.795989160257461e-06,2.9360650493590716e-07,8.582647521865857e-07,-1.67175708538621e-08,9.848252554248833e-07,-3.195062809849922e-06,-3.1641630807676304e-06,5.484841061314547e-06,-5.94118714435939e-07
P74,5.494983560692966e-05,51.37906406157477,171.0,209.2469183445658,69.3167312879979,598.5698033339363,0.1326537129261948,0.003951635807455683,3.124868181350408,0.21618251722329787,0.2365788778784166,0.7195797615936544,0.005401925510308432,0.2247115009746574,-27.40749228167617,2.1667583802648878,0.0854638366091877,-0.05348624589368695,-0.1958397346644533,0.07280424756571971,0.034950070772449805,-0.017871579271139103,-0.16643030416178106,-0.1516396655061861,-0.09696993913820867,0.023309372717833787,-0.04008792005329855,0.02190745491673756,0.004459630391881723,0.033066806434863566,0.010938518694546874,0.022844917816962577,0.012991795769472262,0.047515942783266464,0.002947895879034631,0.00516590747402656,0.010484658491121407,0.021186501083802545,0.005045189838988993,0.023713425791250492,-4.02214372947764e-06,3.756374421416045e-08,0.00025999163227009327,-2.6002736044748974e-06,-2.400336904937805e-06,-2.3602247761824653e-05,8.258010880394936e-07,-3.728070175438712e-05,0.00031850472248955234,0.00016862489326943705,-6.639880385512144e-06,-8.911615662616266e-05,7.539510903455038e-05,3.432315096150596e-05,-9.040375904845642e-05,-0.00011388219153187244,4.061454730487315e-05,8.497694193025487e-05,-8.245572330784753e-05,-6.407650662345953e-05,-6.505091308388195e-05,-3.9216024254794203e-07,-2.8423346575293216e-07,-1.151457621902741e-06,2.5330640625284446e-06,8.351543307229167e-06,-1.5966981838502735e-06,1.251483804061705e-05,2.59437779629037e-07,6.507495591959645e-07,-2.157414104996929e-07,-1.4429287302152995e-05,4.67585275364494e-07,1.2211904396893258e-06
PP71,0.00011996571493321373,54.76997155196342,408.0,242.3650387868718,76.70272372678951,581.4551719566294,0.12050537805785082,0.00017711437738095182,3.1467338869139985,0.218503655913579,0.23826507395958801,0.6881058995526687,0.0055637310457713526,0.19592943218954306,-32.686457811033584,2.1738613361552956,-0.023111052538191512,0.08023605718665364,-0.14781695346434742,0.03069247980261338,-0.09365016530169142,-0.022899223979781953,-0.1641400173557616,-0.16091294955763963,-0.1820375319877077,-0.1059871383141621,-0.11940840518577936,0.029320481680036245,0.0072652028389914095,0.04042044142310826,0.022643343237027977,0.016306851945012916,0.014432742803741773,0.04994249033343805,0.0052645749808503395,0.0051587043227078735,0.007326173882835563,0.01823517330896289,0.0054548121752097225,0.02862837428506287,-2.9168607834963876e-05,-2.7922068754072014e-10,1.747381279075489e-05,-4.739150090284463e-05,-2.9148310321567514e-05,-0.000320953918978185,8.503546450866701e-21,-7.659313725490205e-05,-0.001768914256239258,-0.00019290018691160964,-5.9938121901462836e-05,-1.1601968816283025e-06,2.1606639744583656e-05,-2.268798163531086e-05,2.365939146448709e-05,-1.891267705364058e-06,-3.635500757010453e-05,-9.567023980090342e-06,4.914701563489727e-05,-1.8929177226667035e-05,-2.9961303334951595e-05,-3.8010533965760124e-07,-4.174469351465346e-07,-2.4036218612074415e-06,-9.374990820832354e-07,-1.5545368134947466e-06,-5.394591198936812e-07,1.8789059938220303e-05,-9.753991687301825e-08,-5.574634359687976e-07,-3.868598085944656e-07,-1.0286816677358678e-06,-2.2096631166296113e-07,4.97846188420036e-06
